site,SOM,event_start,season,clust_wat_4cl,clust_wat_5cl,clust_wat_6cl,NO3_kg_km2,SRP_kg_km2,event_NO3_SRP,rain_event_total_mm,rain_int_mmPERmin_max,API_4d,q_event_max,solarRad_4d,q_4d,SRP_1d,DO_pre_dry_15cm,Redox_pre_dry_15cm,DO_pre_wet_15cm,SoilTemp_pre_wet_15cm,VWC_pre_wet_30cm,time_sinceLastEvent,diff_airT_soilT,gw_1d_well1,gw_1d_well2,gw_1d_well3,gw_1d_well4a,gw_1d_well5,gw_1d_allWells,gw_4d_well1,gw_4d_well2,gw_4d_well3,gw_4d_well4a,gw_4d_well5,gw_4d_allWells
Wade,SRP_kg_km2,2019-04-11 11:45:00,spring,3,4,3,NA,NA,NA,5.6,0.32,18.48998,1.83673222279889,44.44444444444444,2.48071678590985,0.0019127397552096915,0.6903667295410765,0.5277191708746877,0.34343232490568526,0.010465008632089413,0.6761326188226263,0.059027777777777776,-4.096527777777778,-0.18280203085416666,-0.07894271252604167,0.019171870005208334,-0.06549482246354167,-0.09794792831770834,0.8630612694806826,-0.12812429928645833,-0.07333443548958334,0.020349565430989584,-0.07233730070442708,-0.07392767246744791,0.9040815510843683
Wade,SRP_kg_km2,2019-04-12 13:30:00,spring,3,4,3,NA,NA,NA,1.8,0.2,10.94413,4.25237091914666,71.05902777777777,2.2233654390042004,0.0014306641599059948,0.6663780094650902,0.41273436423563914,0.3297768367540434,0.011211776527292987,0.6801628455228783,0.1388888888888889,1.2049652777777777,-0.13273430919270834,-0.07100004831770833,0.02357815165625,-0.065755154234375,-0.07366140590104167,0.9011112076675909,-0.13625188700130209,-0.07309096423567708,0.021569624803385416,-0.06685291717578125,-0.07671802810677084,0.9051330993794388
Wade,SRP_kg_km2,2019-04-14 17:00:00,spring,3,4,3,17.56160387312385,0.08142445877931107,476.93748982445715,16.2,0.24,22.54863625,4.00377802951008,125.87847222222223,2.476575731466996,0.0012403510753338045,0.5396294291123411,0.7382599671434324,0.3161430313734119,0.017302630843315802,0.767550159919572,0.020833333333333332,5.359236111111111,-0.06258848503645834,-0.06515622251041667,0.03102084747916667,-0.062171888333333335,-0.058411430859375,0.9451109500750089,-0.10369137522135416,-0.06823307438671875,0.027533862492187502,-0.06479428728255208,-0.06425780085026042,0.9338366709874127
Wade,SRP_kg_km2,2019-04-17 11:00:00,spring,3,4,3,4.909249678330446,0.02146386468479903,505.77733525132,0,0,14.265674999999998,2.79684281774697,76.56684027777777,3.2170053932152567,0.0012299392408946436,0.6826273491345158,0.6017854070150704,0.35697032186804073,0.017302630843315802,0.7467406039333975,0,-0.3100694444444445,-0.11333328502083334,-0.06632290189583333,0.026536459505208332,-0.06149481439583333,-0.09051039565625,0.9129943010740595,-0.07480464523567708,-0.06330466319270833,0.03175393526171875,-0.06096614257421875,-0.061760398709635414,0.9577798549000034
Wade,SRP_kg_km2,2019-04-18 14:30:00,spring,3,4,3,27.716103904755688,0.11908273925059859,514.677911555402,28,0.27999999999999997,41.93239125,5.41669423932204,71.58940972222223,2.9429939139289214,0.0015423134024478426,0.6320999742348665,0.7242703852962444,0.33789000175676887,0.018796166633722945,0.7393684012781445,0.04861111111111111,3.647951388888889,-0.13096358666666666,-0.0724948324375,0.016932284177083333,-0.06823953586458334,-0.128276032484375,0.8754610351783606,-0.09522134793098959,-0.06540885447786458,0.027509127532552084,-0.06182679530859375,-0.08197915133984375,0.9366658910742172
Wade,SRP_kg_km2,2019-04-22 11:45:00,spring,3,4,3,6.305080403123887,0.03259846990477343,427.70623239011945,0,0,24.06426,3.3690191433021903,81.99045138888889,3.5967998374447254,0.0020716001033867664,0.5443216891121561,0.5887565941682069,0.18907859982669661,0.22481202123683067,0.8092783426534196,0.2604166666666667,5.416979166666666,-0.10754688747916667,-0.08196875997395833,0.0049479083229166665,-0.07375002745833334,-0.16922393999479166,0.8458615174980915,-0.08937237479427083,-0.06891665791666667,0.014660154171875,-0.07180469373307291,-0.11507029605859374,0.9063904560854091
Wade,SRP_kg_km2,2019-04-23 10:45:00,spring,3,4,3,12.702650152966708,0.0814378903602789,344.9212789816495,11.8,0.12,29.583334999999998,3.53720117468468,108.48177083333333,3.6207543343850563,0.002060113851096916,0.5275846822184814,0.6740953649017546,0.18785533296663223,0.27514910270981463,0.8068721379374026,0.003472222222222222,4.853090277777778,-0.10895320909375,-0.08613025494791667,0.0021718316979166667,-0.07732290921354167,-0.18738548159895832,0.8298227462405665,-0.0918450845390625,-0.07375652873046876,0.010493476884114583,-0.07418230623828125,-0.13274089040755208,0.8882323085144365
Wade,SRP_kg_km2,2019-04-26 09:45:00,spring,3,4,3,13.141175362480082,0.09998188965950013,290.64645849361034,31.200000000000003,0.12,41.85900000000001,3.93904964432269,116.77951388888889,3.008754533213848,0.0017690056287548135,0.5395297276694828,0.8103711847716736,0.23828515471402528,0.27875274319525584,0.7648869196699214,0.7604166666666666,-0.9578645833333344,-0.15445343038020834,-0.07129567361458333,0.020950956697916665,-0.060053491979166665,-0.152583569625,0.8692257615583383,-0.12426094747526041,-0.07767228279817709,0.0080226643515625,-0.0724929028046875,-0.15414370065625,0.8629041586457045
Wade,SRP_kg_km2,2019-05-01 15:45:00,spring,3,4,3,5.459579152383338,0.03842759856130762,314.1724414347224,11.200000000000001,0.12,11.525802500000001,2.61911044263552,122.84895833333333,2.2898033187379845,0.0014341564705269041,0.5967739714546386,0.7016759438184677,0.3881780240375979,0.20080420600780263,0.6627250937520409,0.1423611111111111,-0.6111805555555554,-0.18294272830208333,-0.07461457752083334,0.01662498584375,-0.0623071775625,-0.16990102002604165,0.8450447726461984,-0.15527084186197918,-0.07021354791015626,0.0198580585625,-0.06266790879036459,-0.14693357023958334,0.8792036064475032
Wade,SRP_kg_km2,2019-05-03 11:45:00,spring,3,4,3,7.932301050832799,0.06946487106288561,252.51438279694761,14,0.12,23.4145,3.15075644394254,98.67795138888889,2.0490282490614375,0.0018366875849555554,0.53816492609133,0.6627869036264913,0.32455076248914805,0.2564561961130073,0.656902567074983,0.03125,0.9874652777777779,-0.166130222515625,-0.07076045085416667,0.015796889973958332,-0.05807285591145833,-0.144510465796875,0.8662046863941142,-0.1645338758203125,-0.07046355521484375,0.0176236854296875,-0.06068482463932292,-0.147149722921875,0.8750993056796693
Wade,SRP_kg_km2,2019-05-05 12:30:00,spring,3,4,3,3.586482515012702,0.03264467258790222,242.94533603643399,0,0,21.04133625,2.67683099267038,69.28559027777777,2.535775565222847,0.002330457069259702,0.47960521381339205,0.4774309337557735,0.24933813286771,0.3097803491668055,0.6991257907962971,0.08333333333333333,1.4315277777777773,-0.18079687496354166,-0.074343770796875,0.013218696729166667,-0.06870839325,-0.16232292665625,0.8419479179503317,-0.15527473062109376,-0.06812501791536459,0.016683574613281252,-0.06321610502734375,-0.12440364186197916,0.8870775853281117
Wade,SRP_kg_km2,2019-05-07 07:15:00,spring,3,4,3,4.4067402698043345,0.04181818881370562,233.02601077088573,7.800000000000001,0.08,20.07179125,2.85916466457893,123.37413194444444,2.696050769104298,0.00249174200979268,0.43922444836574015,0.6994543969670651,0.21241878088075422,0.42619480385977554,0.66213956945647,0.8368055555555556,7.821684027777778,-0.19609366672395834,-0.08513541917708334,0.004432315802083333,-0.05904701155729167,-0.18126556921354167,0.8170444361297022,-0.1719218547890625,-0.07498828271354166,0.011443998352864583,-0.06502999390625,-0.14856510458203126,0.858308256038536
Wade,SRP_kg_km2,2019-05-09 11:45:00,spring,3,4,3,8.201081862779896,0.08671182019355958,209.14380726009716,30.6,0.27999999999999997,37.630475000000004,3.64343924489577,167.20572916666666,2.384612526046624,0.0015061536817506686,0.5891163232079211,0.7450090125573887,0.3983060175667969,0.3029427269555791,0.6614576630230375,0.003472222222222222,-1.7696875000000007,-0.20009377331770833,-0.07876049241666666,0.03949996085416667,-0.05450010159375,-0.16606251578645834,0.8567282091944798,-0.188200895296875,-0.07951378106901041,0.023401437880208334,-0.05779099105078125,-0.1622792439375,0.8552613695379664
Wade,SRP_kg_km2,2019-05-13 15:45:00,spring,3,4,3,4.093248523700549,0.05950583433879141,152.11103814023787,19,0.08,43.4351875,2.9393921073933154,99.88194444444444,2.309758263909047,0.0016656527190203332,0.4750914298003497,0.731721643644015,0.2616568550110556,0.3722811310111227,0.6658384698263635,1.2048611111111112,3.0565277777777773,-0.19922393667708332,-0.08333329170833334,0.037015604171875,-0.06674473838541667,-0.17127082586979167,0.8396860367737888,-0.17109372313281251,-0.07659110897526042,0.0420924591484375,-0.061963503993489585,-0.1371210791966146,0.8849280075253367
Wade,SRP_kg_km2,2019-05-16 17:15:00,spring,3,4,3,1.3120501987622215,0.01674456612185233,173.27213153477274,2.2,0.04,17.89853625,1.83647507517158,105.64409722222223,2.205029528825299,0.0021707728913578036,0.4089094394983477,0.631431516233468,0.23915421578784815,0.3935587738007179,0.6774819649451532,0.4618055555555556,0.23555555555555685,-0.19560816052083332,-0.07788050890625,0.03679433878125,-0.05927336428645833,-0.1684232491875,0.853499265678815,-0.17828876366796875,-0.07544539888802083,0.04025455678515625,-0.06285480524088542,-0.14509672394921874,0.87903200373403
Wade,SRP_kg_km2,2019-05-17 16:45:00,spring,3,4,3,1.1870587859521347,0.01728019552153189,151.9062840226869,0,0,4.386815,1.54130019118166,97.03298611111111,2.2011451322938718,0.002259448827686398,0.35900875845346186,0.5804923791361427,0.20172511467773746,0.4149351194839949,0.6549023678550249,0.1284722222222222,1.1243750000000006,-0.18975002998958335,-0.07240623751041667,0.031046889151041666,-0.05280210163541667,-0.18206776328125,0.8580680878835609,-0.1758695024153646,-0.07272404888541667,0.038886078235677086,-0.059432939809895835,-0.1476240774752604,0.8840673687444532
Wade,SRP_kg_km2,2019-05-19 08:00:00,spring,3,4,3,0.34757643530585247,0.004084658422476591,188.16842312429318,2.6,0.2,4.85625,1.33743757283536,89.64583333333333,1.704273131237516,0.0024060150615432766,0.4710933771378508,0.6241152266926352,0.2998387148093985,0.43016225527405194,0.635964354346819,0.0625,1.2481944444444455,-0.18732288582291667,-0.07308852502604167,0.030229200802083335,-0.05831251000520833,-0.19149998169791668,0.8507022538383382,-0.19038771658203124,-0.07475137181770833,0.032942094890625,-0.05784568253125,-0.18031544813541667,0.8614164298551731
Wade,SRP_kg_km2,2019-05-19 17:00:00,spring,1,4,3,4.930319643923111,0.1022027860374184,106.67545577581767,27.8,0.8400000000000001,32.517225,3.5026148824049903,84.73350694444444,1.5704555554286328,0.0023289202356545024,0.3792396407801627,0.4874759846864104,0.2237644944767504,0.44981164285813335,0.6315677434010897,0.06944444444444445,2.5785416666666663,-0.184739540859375,-0.07397912672395833,0.02850527578125,-0.059197880057291666,-0.18188535256770832,0.8518159772851894,-0.189404637421875,-0.07439980578255208,0.03163610301822917,-0.0573808404453125,-0.18062533459765626,0.8615167944453485
Wade,SRP_kg_km2,2019-06-29 17:00:00,summer,1,1,1,0.23522655571201345,0.0034222080685660052,151.99598074062004,11.6,0.72,15.65015875,0.552087206731289,172.2734375,0.17602434297677402,0.00256794875268723,0.269047304686619,0.5121582781581748,0.5956384604521636,0.7999793479926168,0.46571328500465364,38.27777777777778,4.995598958333332,-0.428145795875,-0.11835933753645833,-0.005921779286458333,-0.22182802843229166,-0.5310051725572916,0.46574204282786813,-0.32554641797135414,-0.10790385744140625,0.0034550708203125,-0.12186995772526042,-0.39993995646875,0.624574944382561
Wade,SRP_kg_km2,2019-06-30 09:30:00,summer,1,3,1,0.605838230297611,0.01584881213628002,84.53024408865323,12.6,0.64,26.460191250000005,1.26764207769791,171.19791666666666,0.18907027987069486,0.0029884984621761554,0.1988948168200515,0.5541903650136297,0.5564555891688113,0.8420125117121975,0.5393332948169037,0.125,2.4390277777777776,-0.2976926683854167,-0.10292202153125,0.009510497427083334,-0.09500014484895833,-0.326521020703125,0.6919816421509669,-0.33113975948958335,-0.10824791163020833,0.0036874590143229167,-0.1253728108684896,-0.40411828813541667,0.6182964746639908
Wade,SRP_kg_km2,2019-07-06 11:45:00,summer,1,1,1,0.8082611168297454,0.019742207929269364,90.53325399519278,17.4,1,19.11,2.62295137264033,148.37413194444446,0.12886032304697712,0.002504039031132497,0.21528851838037083,0.5285960908983237,0.5783334720141602,0.8787097662159867,0.33461937674067666,4.927083333333333,8.19134114583333,-0.4789271024895833,-0.13031754429166667,-0.016750039947916667,-0.28123953838541665,-0.572265646625,0.3727404538004663,-0.4304687676966146,-0.12246350690755209,-0.006625010822916667,-0.22221879351692708,-0.5272044437278646,0.44433488726488857
Wade,SRP_kg_km2,2019-07-11 20:00:00,summer,1,1,1,0.5507326892374937,0.007979065142876107,152.63038854489804,20,1.3199999999999998,26.08,0.464516231246802,161.31076388888889,0.1159549357021878,0.002438271344961659,0.2392315081254832,0.5839986602857955,0.6295686882930409,0.8530135280356179,0.32986194182555423,4.302083333333333,4.42238715277778,-0.5137288158020833,-0.14165636779166665,-0.036297917265625,-0.32859576208333335,-0.6014620199375,0.29170359891440345,-0.44885928708072914,-0.12735810798958333,-0.016478124532552083,-0.26696013136848956,-0.5483251339492188,0.3851322153619723
Wade,SRP_kg_km2,2019-07-28 15:30:00,summer,1,1,1,0.4107011876771795,0.004574529078163265,198.53255492444256,28.2,0.8800000000000001,32.379999999999995,0.865681922480014,140.95920138888889,0.06302755489681182,0.002223746002894364,0.2595440273421869,0.627320459263409,0.7017681246378997,0.8979407495779321,0.11720791420202079,15.177083333333334,4.610954861111111,-0.574265590875,-0.17210939080729165,-0.21851568411458333,-0.30237500667708334,-0.6017915051197916,0.11999333060647306,-0.5642525829869791,-0.15976565601041667,-0.19135159705208332,-0.3204205929166667,-0.6218997046080729,0.10877454668138509
Wade,SRP_kg_km2,2019-07-31 14:30:00,summer,1,3,4,0.43478592284681106,0.005812298216210716,165.41685170998886,2.6,0.27999999999999997,41.09459375,1.41077027797576,114.44704861111111,0.142897769216138,0.0029311873515839794,0.12427648725210408,0.4527895861084128,0.4386527385301274,0.9963270328413747,0.5372902184245975,2.375,2.750598958333331,-0.3879791858125,-0.12185944577604167,0.012083258411458334,-0.09023433836458333,-0.4763125474791667,0.5929981303919125,-0.33213142902604165,-0.12712630499739583,-0.048296927231770835,-0.14278907312239583,-0.387992086953125,0.5484348976178799
Wade,SRP_kg_km2,2019-08-07 18:45:00,summer,1,1,1,0.3608522867750134,0.0063211734310983465,126.23620243295461,21.2,0.32,31.187136250000002,1.20122652920184,141.15364583333334,0.08481245908136681,0.002648372058561512,0.18125692717923175,0.4851166139025623,0.6388425699522824,0.8841168142735922,0.2006155598288092,6.302083333333333,3.809778645833333,-0.47997922161458334,-0.136859372484375,-0.01464061084375,-0.26207290834375,-0.5705207675677083,0.3789207992853916,-0.4969713589453125,-0.1413632762330729,-0.048459692024739584,-0.2614830966328125,-0.5800562637239584,0.3181566720888262
Wade,SRP_kg_km2,2019-08-08 08:45:00,summer,1,3,4,0.6353566979720807,0.02087905746408709,67.29129533971806,12.6,0.24,36.483,2.69998312635873,141.59895833333334,0.13385283249137156,0.0033318070660944043,0.04781394360130002,0.4791752737998847,0.3706489858024676,0.9489699188860192,0.5768331445975926,0,2.9774652777777746,-0.340015697453125,-0.118494764171875,7.552524583333333e-4,-0.195853924390625,-0.3630566330260417,0.5729355609857913,-0.46351173227213543,-0.13714191124739583,-0.0458424758046875,-0.2540507219153646,-0.5314426373333333,0.36020473047805873
Wade,SRP_kg_km2,2019-08-08 20:45:00,summer,1,3,4,0.5724455015448588,0.018580987720049687,68.12672562673005,9.6,1,45.047349999999994,2.51197723371467,121.26041666666667,0.30588003381403694,0.004688794187428775,0.010686780859107547,0.447598414981243,0.25278758655560274,0.9693952521539027,0.6568037385933293,0.020833333333333332,2.0387847222222213,-0.157989624109375,-0.09639061334375,0.018682344963541667,-0.0808489316875,-0.137405680453125,0.8260924327766505,-0.42207682832291665,-0.1323189895859375,-0.04306383121875,-0.24174211838541668,-0.47752859294921873,0.41140029232545383
Wade,SRP_kg_km2,2019-08-10 05:15:00,summer,1,3,4,0.5925770036574095,0.018335128798643876,71.46822465779734,12.4,0.48,55.4006575,1.1798128563915,110.74479166666667,0.5025161204760747,0.004213041236381254,0.090327819000138,0.45485044252857526,0.2462102825354482,0.9337284220588247,0.6584210082244858,0.71875,-1.0002951388888892,-0.16316144168229166,-0.10027083999479167,0.021671897489583335,-0.07934891670833333,-0.19305738574479167,0.8042426965759706,-0.29838802061588543,-0.11604036416145834,-0.013454440817708333,-0.15958326568098957,-0.33071872813802083,0.609174834517046
Wade,SRP_kg_km2,2019-08-12 19:30:00,summer,1,3,4,0.2989508176920326,0.006736458530156429,98.13417378854956,8.4,0.44000000000000006,27.67424125,0.473569353365291,121.32638888888889,0.49540496196994993,0.0038044122531281145,0.1326204035304819,0.44164153677205187,0.2536558088730973,0.860160004719309,0.5859558379133387,1.3125,2.8106944444444437,-0.283046830046875,-0.10960415086458333,0.013416718291666666,-0.08124995502083333,-0.371692694203125,0.6855884298628875,-0.1774439862734375,-0.09868229000781249,0.0215521210078125,-0.07929684690755208,-0.2156744487799479,0.7989689542702657
Wade,SRP_kg_km2,2019-08-17 03:15:00,summer,1,1,1,0.20546557457776987,0.003656836591778073,124.24693334568406,9.4,0.8,13.323500000000001,0.541653901060544,109.03645833333333,0.16809207244514018,0.0029906524636993123,0.16567470249284943,0.4848886826751837,0.5275386744145302,0.8720317758028782,0.3731572898861745,3.1458333333333335,2.575729166666667,-0.3993228883229167,-0.10729684336979167,0.0011927175104166667,-0.07954690330729167,-0.46383373051041665,0.6108442836536736,-0.3360487078424479,-0.10865573455078124,0.007219334975260417,-0.07781207439583333,-0.4293259198789062,0.6430931442568275
Wade,SRP_kg_km2,2019-08-28 14:45:00,summer,1,1,4,0.40595076712953704,0.004712202777196509,190.50288667945864,19.6,0.27999999999999997,19.6,0.473569353365291,100.52864583333333,0.07668787159041918,0.0025598178793412698,0.25896823968756016,0.46340569224201444,0.7430459249430988,0.8079494025668215,0.15229706541881657,10.822916666666666,2.878967013888891,-0.5855259891927084,-0.152051984234375,-0.18235928589583333,-0.32410411171875,-0.62970301509375,0.1435849070974657,-0.5563815368502604,-0.13704817853515625,-0.09700130937890625,-0.32116406604427084,-0.6080937670807292,0.21478925725783274
Wade,SRP_kg_km2,2019-09-01 22:30:00,fall,1,3,4,1.0036890842489443,0.025708689923586613,86.33192407263897,30,0.12,34.081105,1.24513559153163,82.93489583333333,0.132304986070581,0.0027627619283403008,0.23099681913823697,0.43997213280423997,0.6730660166248463,0.8281198265033534,0.3147357839317326,3.1354166666666665,-0.9194791666666653,-0.5336822983229167,-0.126843744171875,-0.09669791082291666,-0.319525997546875,-0.5960520541875,0.2682030160209727,-0.4115169068841146,-0.11480857313671874,-0.02863412124609375,-0.20999088375260416,-0.4807005064570313,0.470207042076912
Wade,SRP_kg_km2,2019-09-04 09:15:00,fall,1,3,4,0.44490548747460074,0.016672159628974774,59.01033334132306,11.2,0.24,37.68837499999999,1.93472332431987,71.98871527777777,0.30384726703293546,0.0040074276377773665,0.128309380895451,0.3472108956003527,0.43296890565488144,0.8110038621487108,0.5945384521322536,0.08333333333333333,1.1954513888888894,-0.22584367255208332,-0.094468665078125,0.011838498375,-0.07328635843229167,-0.287057263390625,0.7561679034190978,-0.34746480523046874,-0.102782522109375,-0.025164093305989583,-0.17688927296614584,-0.36770832896484373,0.5749360764036117
Wade,SRP_kg_km2,2019-09-07 16:30:00,fall,1,3,4,1.0435593365429345,0.04423261640190512,52.17070244831445,20.2,0.36,29.339617499999996,2.14595345767519,83.95572916666667,0.33013204971393356,0.003453693596588814,0.1948181903783187,0.41511653315998337,0.5485503236224413,0.7725169345027002,0.4951859782338577,2.4791666666666665,-0.46009548611111306,-0.45094788919270834,-0.10918751579166666,8.280866822916666e-4,-0.07329164751041667,-0.500598948328125,0.5826104801035155,-0.29977858275911456,-0.09787887876953125,0.00954686230078125,-0.07042445875911459,-0.3572761276236979,0.7027527135908119
Wade,SRP_kg_km2,2019-09-11 04:00:00,fall,1,3,4,0.517691743721217,0.013166769305010827,86.94491311237866,9.8,0.16,26.45879625,0.521331851190395,64.52170138888889,0.5754534494190479,0.0030547747592996654,0.2659152171998728,0.4347050944045137,0.588813519140075,0.7080236889057419,0.5915104677345395,2.125,2.393203125000001,-0.34330208585416666,-0.09299481747916667,0.016671881645833334,-0.0621040584375,-0.45369269005208335,0.6738761202695847,-0.27816146832552086,-0.08825388854947917,0.023026050196614585,-0.06324216272786458,-0.31515355799869793,0.7530226307272391
Wade,SRP_kg_km2,2019-09-23 18:45:00,fall,1,1,4,NA,NA,NA,12.8,0.24,13.180000000000001,0.333110122076018,56.68663194444444,0.09284860746608778,0.0029554452538159263,0.27044446155364665,0.4045762778480859,0.7422534686549485,0.7096090032219454,0.14323764784818588,10.364583333333334,8.609309895833334,-0.5651310919427084,-0.153260997765625,-0.18330442219791668,-0.32688210559375,-0.6317227681458334,0.14585038146078855,-0.5420075839427083,-0.13970177779166668,-0.12107284352734375,-0.32159613597265624,-0.6139590463697917,0.1967781295505813
Wade,SRP_kg_km2,2019-09-26 11:15:00,fall,1,3,4,0.21536739941152588,0.008289112151550601,57.45450847724984,9.6,0.12,21.874,0.64249047030176,36.450520833333336,0.15419561323414632,0.0027964125620048835,0.20776060323254583,0.37056435337149324,0.6245082046835584,0.7479208931843802,0.5187655093060195,1.34375,0.10498263888888992,-0.2531302518177083,-0.10688542547916667,0.0256089273125,-0.083853428015625,-0.4125700849479167,0.6927307335966844,-0.3519942415143229,-0.12099427057421874,-0.0518297197109375,-0.16735007446354166,-0.4534978294127604,0.5066620732435698
Wade,SRP_kg_km2,2019-09-28 17:15:00,fall,1,3,4,0.29602354470965264,0.02124385792745675,30.813783849589683,12.600000000000001,0.2,23.001787500000002,1.51433381624241,36.229166666666664,0.2335689979209456,0.003310356864891844,0.2401159403919829,0.34215753441463403,0.6393024961325038,0.7117248364120129,0.5374833626609816,1.0833333333333333,-0.3935069444444448,-0.26966243470833334,-0.109415903515625,0.027159929088541666,-0.08970654331770833,-0.42099105321875,0.6783647969014143,-0.22595821605989583,-0.10469624623697917,0.027494890608072916,-0.08581039101302083,-0.34019431586588544,0.7295054614080192
Wade,SRP_kg_km2,2019-10-01 16:15:00,fall,2,5,6,1.8800327878707321,0.17929360862327615,23.187438789607494,79.2,1,94.4929575,9.53391090783441,40.73090277777778,0.40588682971438356,0.003394650004548211,0.3095065600894206,0.402836560010883,0.6941408046644739,0.6321579610870367,0.5678007310452624,1.8333333333333333,-0.07464409722222065,-0.20993122323958333,-0.1048089905,0.019551098666666666,-0.09394509163020834,-0.31284321646875,0.7319401745442917,-0.2047198205065104,-0.10303412175911458,0.0277727333828125,-0.09038195494270833,-0.3043816819296875,0.7490464466043651
Wade,SRP_kg_km2,2019-10-04 00:15:00,fall,4,3,4,0.29293425716189714,0.013998447464762592,46.27457692067588,3,0.04,75.14585,1.41077027797576,41.177083333333336,1.7983808870802926,0.003653560341692143,0.27785345343047935,0.350242242773412,0.3435662982078758,0.5700768378109855,0.6753085912375016,0.4166666666666667,-5.4484375,-0.12080411296875,-0.09907484913541667,0.041618958223958336,-0.08404389269791666,-0.16017337515625,0.8421641827162921,-0.14393723036458334,-0.09822516365755209,0.0352121898984375,-0.08888612625130209,-0.2067890959908854,0.8183988665002765
Wade,SRP_kg_km2,2019-10-07 02:00:00,fall,1,3,4,0.696106938670696,0.09589859756112665,16.051509202654525,25.6,0.4,28.310682500000006,3.17862395192458,44.66753472222222,0.9102639360578719,0.002708204351423191,0.3769825384171228,0.33017525110720136,0.5516435566108937,0.4476486144390789,0.637306317333977,2.4375,0.8174479166666675,-0.12986554039583334,-0.1049994283125,0.03264004481770833,-0.08856661013541667,-0.20431216502083333,0.8076845798099006,-0.12406801663671875,-0.09965667891666667,0.03825740561067708,-0.08472450293229167,-0.179020932390625,0.8386785478786197
Wade,SRP_kg_km2,2019-10-16 21:45:00,fall,1,3,4,0.2836144503269988,0.26874606727455286,2.333664406582528,44.4,0.27999999999999997,47.3241,3.32673714643974,64.109375,0.25332914935725037,0.003470576191916697,0.30376064269718184,0.4109705116825058,0.6260608322027723,0.5290897892070259,0.5950693579951314,8.15625,-2.2718315972222207,-0.12982123147916666,-0.08779887111458333,0.028360154177083333,-0.089419163859375,-0.3132686651197917,0.7898137196436318,-0.12817849879036458,-0.09281615123958334,0.027677911838541666,-0.08704421933854167,-0.3355889171119792,0.7826402571843553
Wade,SRP_kg_km2,2019-10-22 22:00:00,fall,1,3,4,0.038073972773657996,0.06389016833185297,1.3177903653467897,11.600000000000001,0.08,11.762901250000002,2.66526861566679,55.81597222222222,1.3008998508678684,0.0037216985127603197,0.3472273170086977,0.2880039747272119,0.5419059184501772,0.42379365431150856,0.6304266821408012,2.9270833333333335,2.6275347222222223,-0.13652037919791665,-0.089964217296875,0.03353384389583333,-0.09682639121875,-0.23884507436979166,0.808109343981933,-0.11856775760416667,-0.08263116301822916,0.03971712044921875,-0.0905533809765625,-0.20659781548697917,0.8507165392673457
Wade,SRP_kg_km2,2019-10-27 07:15:00,fall,1,3,4,0.807214533750343,0.14013511896756645,12.737791960335873,26.8,0.2,26.8,3.31869609986766,42.99565972222222,0.9815644712389566,0.0031219034479274986,0.3641134170991951,0.44131405271214297,0.5077819822773117,0.4766628168530929,0.6282766666271159,3.2395833333333335,-4.578836805555555,-0.12640644784895833,-0.08710031757291667,0.039304336791666665,-0.08813328258854167,-0.24040557600520834,0.8245180344328017,-0.11667745320833334,-0.08937801797526042,0.036963574065104164,-0.09261755821484376,-0.21768727240104166,0.8351903323591495
Wade,SRP_kg_km2,2019-10-31 02:45:00,fall,1,3,4,0.11583917663096646,0.012779319045184078,20.044716330410942,4.4,0.08,26.74502125,1.59656934399302,34.73871527777778,1.8247067516902435,0.0033571654012630016,0.34145353740427004,0.3181557823068995,0.4170582290230538,0.4772917022001862,0.638812262616504,1.6354166666666667,3.654331597222221,-0.13682837219791666,-0.09122474536979167,0.0334242444375,-0.09806308436979166,-0.22993287347916666,0.8084587629156258,-0.11808911041927084,-0.0832157406640625,0.04069818922265625,-0.09097132540625,-0.1865615302578125,0.8574830238998065
Wade,SRP_kg_km2,2019-10-31 16:15:00,fall,2,5,6,1.0590602480850166,0.22986089205478574,10.188441229378524,79.2,1.28,87.17142625,9.16285235837223,35.474826388888886,1.8091047165526493,0.0035289782109781858,0.16934249679758523,0.2373629447145547,0.2401945500681493,0.5511915413023472,0.6284336666892408,0.041666666666666664,3.020416666666666,-0.130119638296875,-0.08980868699479166,0.03223992776041667,-0.09976802125520834,-0.20304062552604166,0.8194145233563245,-0.12099345099869792,-0.08572082657942709,0.038612603287760415,-0.09347518616536458,-0.18778034898307291,0.8493830932377552
